learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
15000.0,0.066954865,3.1871139485802916E-11,15000.0,87.4,74.16465725111954,75.53398058252428,71.49321266968326,15000.0,1840.0
16000.0,0.069081203,3.288329618258609E-11,16000.0,86.9,72.39431870864415,73.1006160164271,67.65432098765433,16000.0,1840.0
17000.0,0.071460176,3.401570949289534E-11,17000.0,88.3,75.98817879571482,77.54318618042227,73.10344827586206,17000.0,1840.0
18000.0,0.073425005,3.495098640107446E-11,18000.0,88.0,74.84065749748406,75.75757575757575,70.73170731707317,18000.0,1840.0
19000.0,0.075231464,3.58108777138922E-11,19000.0,88.6,76.42601905770249,77.2,73.36448598130842,19000.0,1840.0
20000.0,0.077513514,3.6897154773275057E-11,20000.0,86.8,72.59090682569477,73.38709677419355,68.72037914691943,20000.0,1840.0
21000.0,0.081656876,3.8869433684481513E-11,21000.0,79.2,54.42993602664098,51.51515151515152,31.125827814569558,21000.0,1840.0
22000.0,0.085050023,4.0484603266749113E-11,22000.0,78.5,53.20390040048757,51.025056947608206,29.508196721311496,22000.0,1840.0
23000.0,0.087945749,4.186299581908517E-11,23000.0,79.10000000000001,52.528914206801325,49.39467312348669,25.886524822695055,23000.0,1840.0
24000.0,0.089785244,4.273861257566346E-11,24000.0,79.0,53.771171702673804,51.61290322580646,32.47588424437301,24000.0,1840.0
25000.0,0.09160839,4.360644705593586E-11,25000.0,81.0,55.8254594152221,50.52083333333335,31.1594202898551,25000.0,1840.0
26000.0,0.09389319,4.4694033140937487E-11,26000.0,79.4,54.359953739603604,52.53456221198158,31.10367892976591,26000.0,1840.0
27000.0,0.095756217,4.558085134873787E-11,27000.0,81.3,58.08528188208291,55.36992840095465,40.25559105431307,27000.0,1840.0
28000.0,0.097658979,4.6486583786706127E-11,28000.0,84.7,64.90213890494672,65.14806378132117,50.1628664495114,28000.0,1840.0
29000.0,0.099824031,4.7517168708145614E-11,29000.0,82.5,60.4930467762326,59.112149532710276,44.62025316455694,29000.0,1840.0
30000.0,0.101420121,4.8276922417183715E-11,30000.0,83.39999999999999,62.11982912848223,60.66350710900473,45.033112582781456,30000.0,1840.0
31000.0,0.103002209,4.903001104378038E-11,31000.0,83.2,61.74863387978141,59.808612440191375,43.99999999999999,31000.0,1840.0
32000.0,0.10454645,4.9765084145797626E-11,32000.0,83.89999999999999,63.37946156435661,61.11111111111111,47.896440129449836,32000.0,1840.0
33000.0,0.106457528,5.067477507723703E-11,33000.0,82.3,58.33529494844875,57.24637681159419,38.9655172413793,33000.0,1840.0
34000.0,0.108028775,5.142270328683986E-11,34000.0,84.39999999999999,63.69593953046747,63.03317535545023,47.651006711409394,34000.0,1840.0
35000.0,0.109556515,5.21499217591352E-11,35000.0,82.3,58.69735663082436,59.02777777777777,40.4040404040404,35000.0,1840.0
36000.0,0.111101914,5.288554607994027E-11,36000.0,83.89999999999999,60.02701280128707,60.5392156862745,41.87725631768953,36000.0,1840.0
37000.0,0.112626766,5.3611389837331246E-11,37000.0,85.3,65.36710864832772,64.4927536231884,50.671140939597315,37000.0,1840.0
38000.0,0.114407119,5.445885445094771E-11,38000.0,84.39999999999999,61.3164315895971,61.764705882352935,43.06569343065693,38000.0,1840.0
39000.0,0.116392591,5.540395761943526E-11,39000.0,85.5,65.89166251093819,64.97584541062803,52.614379084967325,39000.0,1840.0
40000.0,0.118066102,5.6200564445720786E-11,40000.0,83.2,60.151802656546494,59.51807228915662,43.99999999999999,40000.0,1840.0
41000.0,0.119765434,5.700946230855254E-11,41000.0,83.89999999999999,59.518038359801665,58.072916666666664,38.31417624521072,41000.0,1840.0
42000.0,0.121439506,5.7806336176064285E-11,42000.0,86.0,66.4139717877363,65.26054590570719,51.724137931034484,42000.0,1840.0
43000.0,0.123132798,5.86123589426279E-11,43000.0,86.9,68.90635829369486,68.28087167070218,55.442176870748305,43000.0,1840.0
44000.0,0.1247966,5.940434419446521E-11,44000.0,86.2,68.39675356796072,69.73684210526315,57.66871165644171,44000.0,1840.0
45000.0,0.126543469,6.02358701121476E-11,45000.0,86.2,68.54829887320861,69.67032967032966,57.92682926829268,45000.0,1840.0
46000.0,0.128216538,6.103226654231548E-11,46000.0,85.5,63.3523732497599,64.28571428571428,47.84172661870503,46000.0,1840.0
47000.0,0.129876457,6.182240344997909E-11,47000.0,85.7,65.72190154754827,66.0332541567696,51.689189189189186,47000.0,1840.0
48000.0,0.13155321,6.262055349846681E-11,48000.0,87.1,68.70906709358172,67.58793969849246,54.89510489510489,48000.0,1840.0
49000.0,0.133221218,6.341454084548684E-11,49000.0,86.7,67.27362204724409,66.83291770573567,54.452054794520556,49000.0,1840.0
50000.0,0.13487375,6.420116147233379E-11,50000.0,86.8,67.83625730994153,69.1588785046729,56.00000000000001,50000.0,1840.0
51000.0,0.136565619,6.500650687764087E-11,51000.0,87.6,69.78557504873295,71.2962962962963,58.66666666666668,51000.0,1840.0
52000.0,0.138205372,6.578704458143974E-11,52000.0,87.3,67.59608907758567,67.18346253229974,53.30882352941176,52000.0,1840.0
53000.0,0.139863388,6.657627564337517E-11,53000.0,86.5,66.48227781474382,66.08040201005025,51.26353790613718,53000.0,1840.0
54000.0,0.141551615,6.737988742275368E-11,54000.0,87.6,69.2583832884605,70.26378896882494,57.09342560553634,54000.0,1840.0
55000.0,0.143461225,6.828887957251732E-11,55000.0,86.7,68.54215351429085,67.79661016949152,56.53594771241831,55000.0,1840.0
56000.0,0.14527264,6.915112998750472E-11,56000.0,85.8,65.86718971592848,67.50572082379863,52.823920265780735,56000.0,1840.0
57000.0,0.146914067,6.993246453089844E-11,57000.0,88.6,71.40334330035522,73.11320754716981,61.22448979591838,57000.0,1840.0
58000.0,0.148566097,7.07188462010688E-11,58000.0,87.4,68.6162766948456,68.81188118811882,55.477031802120145,58000.0,1840.0
59000.0,0.150198155,7.149572101318171E-11,59000.0,86.7,68.2559382876346,68.10551558752998,56.81818181818182,59000.0,1840.0
60000.0,0.151851449,7.228270435912738E-11,60000.0,87.4,69.70804323575798,69.41747572815534,57.432432432432435,60000.0,1840.0
61000.0,0.153500031,7.306744474917647E-11,61000.0,87.2,67.31224973441202,67.51269035532995,53.62318840579711,61000.0,1840.0
62000.0,0.155162198,7.385865172578226E-11,62000.0,88.5,71.34313481186146,71.03274559193954,60.344827586206904,62000.0,1840.0
63000.0,0.156813361,7.464462069587572E-11,63000.0,87.4,68.8853548798135,69.11764705882352,55.16014234875445,63000.0,1840.0
64000.0,0.158495355,7.544526550918815E-11,64000.0,86.6,67.78846153846155,68.24644549763033,55.333333333333336,64000.0,1840.0
65000.0,0.160244081,7.627767537617018E-11,65000.0,87.3,69.07055809377223,70.87155963302753,58.89967637540454,65000.0,1840.0
66000.0,0.161874357,7.705370193968213E-11,66000.0,87.1,68.45225285152506,70.1388888888889,57.98045602605863,66000.0,1840.0
67000.0,0.163165024,7.766807145542566E-11,67000.0,88.8,71.80474787906252,71.71717171717172,60.701754385964925,67000.0,1840.0
68000.0,0.164473775,7.829104912363818E-11,68000.0,88.0,69.41818089146003,69.84924623115577,58.47750865051904,68000.0,1840.0
69000.0,0.165665017,7.88580914131469E-11,69000.0,88.9,72.26913429733483,71.8274111675127,61.1888111888112,69000.0,1840.0
70000.0,0.166829008,7.941216197278763E-11,70000.0,87.1,67.89031930463874,67.91044776119402,56.565656565656575,70000.0,1840.0
71000.0,0.168016709,7.997751871330869E-11,71000.0,87.0,69.24314477015166,69.76744186046511,58.73015873015872,71000.0,1840.0
72000.0,0.16922863,8.05544043994612E-11,72000.0,88.0,69.59331052831622,71.69811320754718,57.89473684210527,72000.0,1840.0
73000.0,0.17041469,8.111898000869485E-11,73000.0,88.4,71.57754429982751,73.27188940092167,61.58940397350994,73000.0,1840.0
74000.0,0.17158804,8.167750553952323E-11,74000.0,87.9,71.00796442365751,73.23008849557522,60.45751633986929,74000.0,1840.0
75000.0,0.172784627,8.22470920988255E-11,75000.0,87.6,69.84127756239695,70.04830917874396,58.52842809364549,75000.0,1840.0
76000.0,0.173946381,8.280009782562653E-11,76000.0,88.2,70.05076142131979,70.57356608478803,59.02777777777779,76000.0,1840.0
77000.0,0.175103727,8.3351005303363E-11,77000.0,88.5,71.58360843695021,73.31786542923435,60.481099656357394,77000.0,1840.0
78000.0,0.176296879,8.391895677066511E-11,78000.0,87.5,70.23951240417122,71.19815668202766,60.19108280254777,78000.0,1840.0
79000.0,0.177460587,8.447289261966943E-11,79000.0,87.2,67.14376655646139,68.4729064039409,55.244755244755254,79000.0,1840.0
80000.0,0.178648323,8.503826602051654E-11,80000.0,87.4,69.61820207271376,71.93763919821826,60.25236593059936,80000.0,1840.0
81000.0,0.179809188,8.559084857503572E-11,81000.0,88.5,71.14873204949373,70.88607594936708,61.40939597315437,81000.0,1840.0
82000.0,0.180970218,8.614350967109202E-11,82000.0,88.2,71.3101999533183,70.12658227848102,60.927152317880804,82000.0,1840.0
83000.0,0.182167963,8.671364744918213E-11,83000.0,88.4,71.140258344446,71.4987714987715,60.54421768707484,83000.0,1840.0
84000.0,0.183505212,8.735019043087958E-11,84000.0,87.9,69.65745523847737,71.19047619047619,58.27586206896552,84000.0,1840.0
85000.0,0.184707321,8.792240551362434E-11,85000.0,88.2,71.0604150623182,72.23529411764706,61.563517915309454,85000.0,1840.0
86000.0,0.185872504,8.847704347636964E-11,86000.0,87.3,69.2847952480918,71.71492204899776,58.496732026143796,86000.0,1840.0
87000.0,0.187045184,8.903525008095634E-11,87000.0,89.2,71.79862126592855,73.00000000000001,61.42857142857143,87000.0,1840.0
88000.0,0.188242412,8.960514176223013E-11,88000.0,88.5,70.1301804656575,69.57671957671958,58.63309352517986,88000.0,1840.0
89000.0,0.189401706,9.0156976506114E-11,89000.0,89.8,74.2142943817498,74.5635910224439,64.33566433566435,89000.0,1840.0
90000.0,0.190579394,9.07175669653548E-11,90000.0,87.7,70.49227521351118,71.85354691075516,61.5625,90000.0,1840.0
91000.0,0.191735135,9.126771044813923E-11,91000.0,88.3,71.02325074547022,71.32352941176471,61.25827814569538,91000.0,1840.0
92000.0,0.192893676,9.181918675700823E-11,92000.0,88.3,72.09475381371698,73.52941176470587,62.738853503184714,92000.0,1840.0
93000.0,0.19457241,9.261827977995077E-11,93000.0,86.3,67.3405168303614,67.30310262529832,56.78233438485803,93000.0,1840.0
94000.0,0.196407259,9.349168499724731E-11,94000.0,88.0,69.46487187969159,71.36038186157518,59.322033898305094,94000.0,1840.0
95000.0,0.197673403,9.409438133653666E-11,95000.0,89.5,71.7981499586373,74.00990099009903,60.67415730337079,95000.0,1840.0
96000.0,0.198845926,9.465251320766077E-11,96000.0,88.7,71.9861566990272,73.47417840375587,61.95286195286196,96000.0,1840.0
97000.0,0.200104184,9.525145573748482E-11,97000.0,90.4,75.8084025481816,76.6990291262136,67.12328767123289,97000.0,1840.0
98000.0,0.20133361,9.583667396671241E-11,98000.0,90.10000000000001,75.92107951394632,77.3972602739726,67.64705882352942,98000.0,1840.0
99000.0,0.202402392,9.634542415539423E-11,99000.0,88.1,69.5677080136664,71.46282973621103,58.68055555555556,99000.0,1840.0
100000.0,0.203539381,9.688664151148663E-11,100000.0,89.2,72.84480807816674,74.22434367541767,64.11960132890367,100000.0,1840.0
